X,twitter_handle,example,user_id,party,label
555,TobiasReissMdL,"MdL, Parlamentarischer Geschäftsführer der CSU Fraktion im Landtag #Oberpfälzer #CSU",9.81110123958587E+017,CSU,3
753,WieseFranz,Landtagsabgeordneter der AfD,2218298256,AfD,5
557,BarbaraRegitz,Direkt gewählte Abgeordnete #nürnberg #nord #LTWBY2018 CSU,9.27502529229266E+017,CSU,3
,,"AfD LSA Landesvorstandsmitglied



https://t.co/esZZ1iwHG8…",,,5
1689,Hoffmann_MdB,"MdB, Innenpolitischer Sprecher der CSU im Bundestag I #CSU I #Miltenberg #MainSpessart",1.19381682351917E+018,CSU,3
170,AlexanderRadwan,"Direkt gewählter Abgeordneter für Bad Tölz-Wolfratshausen und Miesbach. Europa & Auswärtiges, manchmal noch Finanzen. Europapolitischer Sprecher der CSU im BT.",2831760211,CSU,3
1732,balzer_dr,"Landtagsabgeordneter der AfD aus Bad Schönborn, für den Wahlkreis 29. Seit 2016 im Landtag von Baden-Württemberg.",1.28122050057697E+018,AfD,5
578,TSchorerDremel,Stellvertretende Vorsitzende der CSU Landtagsfraktion Vorsitzende der Kinderkommission des Bayerischen Landtags,3026151123,CSU,3
622,huber_ebe,"Vors. Arbeit u. Soziales, Familie u. Jugend CSU-Landtagsfraktion, CSU-Kreisvorsitzender, Landesvorsitzender Wasserwacht Bayern, Vors. CSU-Familienkommission",56507365,CSU,3
,,"Grün. Lila. Bunt. MdL.



sie|she",,,1
605,KohlerJochen,"Bayerischer Landtagsabgeordneter, CSU-Kreisvorsitzender, auf Twitter privat unterwegs...",399257253,CSU,3
,,"Mitglied des Bayerischen Landtags, CSU, Stimmkreis Passau-West,



Mitglied der Ausschüsse Bildung, Jugend und Sport sowie Hochschule, Forschung und Kultur",,,3
1872,SenBJF,"Hier twittert das Social Media Team der Senatsverwaltung für Bildung, Jugend und Familie.",9.19117700726706E+017,NA,6
,,"#MachenStattSödern! Für ein bezahlbares Bayern. Für soziale Politik. Für Dich.



https://t.co/ODUEyhtUu7",,,2
250,Dr_KlausBuchner,"Prof. Dr. Klaus Buchner, ehem. EU-Abgeordneter der ÖDP, ehem. Univ.-prof. TU München. Aktuell im politischen (Un)Ruhestand. Hier twittert Team Buchner (TB)",2257770268,ÖDP,6
1666,HierlSusanne,"Dies ist der offizielle Account von Susanne Hierl, MdB (CSU).",1.35272256226053E+018,CSU,3
1589,kaiwegner,Regierender Bürgermeister von Berlin @RegBerlin | Landesvorsitzender der @cduberlin,39999872,CDU,3
265,PaulZiemiak,🇩🇪 🇪🇺 Mitglied des Deutschen Bundestages     |     🎙 Generalsekretär @CDUNRW_de | 🏡 Iserlohner,288696625,CDU,3
573,WBausback,Bayer. Justizmin. aD ( 2013 —2018) ~ CSU Landtagsabgeordneter @Landtag_Bayern ~ Vorsitzender UA Maske ~ Kreisvorsitzender CSU A’burg Stadt ~csu_lt,2892696752,CSU,3
127,Marcus_Buehl,"Mitglied der AfD-Bundestagsfraktion, Mitglied im Haushaltsausschuss, stellv. Mitglied im Innenausschuss. Ihre Thüringer Stimme in Berlin.",7.29360191263781E+017,AfD,5
191,Dr_Roy_Kuehne,"Bundestagsabgeordneter für Northeim, Goslar und Osterode",1906911697,CDU,6
208,Florian_Ossner,"Dipl.-Volkswirt (Uni), Bundestagsabgeordneter Landshut-Kelheim, Obmann im Haushaltsausschuss (CDU/CSU), CSU-Kreisvorsitzender, stellv. CSU-Bezirksvorsitzender",1292532362,CSU,3
,,Hier twittert das Presseteam der Senatorin für Wissenschaft und Häfen des Landes Bremen. #PortsLoveScience | Impressum: https://t.co/7Qj4JR0OYo,,,6
1087,MiWae21,MdL #LTRLP #Landtag #RLP der #CDUFraktionrlp Beauftragter für #Pflege #Pflegepolitik pro #Pflegekammer #cdurlp #kreisaltenkirchen #cduak #MiWae21 #wegenmorgen,3096216285,CDU,3
2037,AWagnerScheid,"Mitglied des Saarländischen Landtags, stv Bundesvorsitzende Frauen Union, Landesvorsitzende FU Saar, Saarländerin, Familienmensch",1.0627523729925E+018,CDU,3
213,CSU,Hier twittert das CSU-OnlineTeam. Impressum: https://t.co/VJFsfiOaeJ Informationen zum Datenschutz: https://t.co/FOavB8KCvn,21107582,CSU,3
,,"📣Mitglied des Landtages Mecklenburg-Vorpommerns



🌻BÜNDNIS 90/DIE GRÜNEN💚 



🌞Voller Energie für Klima und Forschung



🔬Physiker am MPI für Plasmaphysik",,,1
,,"MEP 🇪🇺 🇩🇪 



Chairman @FWHessen, Deputy Chairman @FREIEWAEHLER_BV



Economy, Foreign Affairs & Human Rights



@PDE_EDP @RenewEurope",,,6
1733,RuedigerKlos,2016 AfD-Landtags-Direktmandat Mannheim I (Wahlkreis 35). 2021 im Wahlkreis 55 Tuttlingen-Donaueschingen wieder in den Landtag gewählt.,1.32980068082505E+018,AfD,5
1723,Kiessling_MdB,"Bundestagsabgeordneter, Wahlkreis Starnberg-Landsberg, #CSU, Mitglied in den Ausschüssen für Umwelt und für Bau, Wohnen, Kommune und Stadtentwicklung",730312292,CSU,3
889,ElkeBarth_MdL,Philologin | Mitglied des Hessischen Landtags | Mittelstandspolitische Sprecherin,9.30355520877808E+017,SPD,6
875,carola_veit,"Mitglied der Hamburgischen Bürgerschaft, Genossin, Mutter, twittert selbst.",16995339,SPD,2
325,PatrickSensburg,President German Armed Forces Reserve Association,23537931,CDU,6
223,MHohlmeier,"Für Oberfranken und die @CSU im Europäischen Parlament. Chair of the Budgetary Control Committee (CONT), Member of the Committee on Budgets and of the CCC",2902028273,CSU,3
,,"Christliche, politische Partei.







2018/19 mit @Arne_Gericke MdEP aD im Europaparlament.







🇪🇺Mitglied bei @ECPM_official & @ecrgroup",,,3
923,MdLFernandes,Thomas de Jesus Fernandes - Stellv. Fraktionsvorsitzender der AfD im #Landtag MV| #Politik #MV #AfD #LtMV #MdL #AfDFraktion_MV #Schwerin #Waren,7.93791281709208E+017,AfD,5
2013,csu_bt,Willkommen bei der CSU im Bundestag. Aus Bayern. Für Deutschland.,7.27696132295651E+017,CSU,3
,,"Landtagsabgeordneter #NRW |



Kreissprecher im AfD-Kreisverband Warendorf",,,5
1630,Graue_Panther_,Hier twittert keine Rentnerpartei! Wir kämpfen für soziale Gerechtigkeit in allen Altersklassen.,2829583201,Graue Panther,2
1626,DieUrbane,"Systeme überwinden, die uns kaputt machen: Kolonialismus/Kapitalismus/Rassismus/white supremacy/Antisemitismus/Patriarchat/cis-Heteronormativität/Ableismus",8.6552230965889E+017,Die Urbane,0
757,HeinerOburg,"bündnisgrüner MdL in Brandenburg, zuständig für Wirtschaft, Europa und Kommunales",2230982293,Bündnis 90/Die Grünen,1
1825,cjgaebler,"https://t.co/8Wmle0XFeE.Verkehrswesen,Fußball-Schiri/-Spieler,Vizepräs.Berliner Fußball, Chorsänger, SPD, Senator für Stadtentwicklung, Bauen und Wohnen in Berlin, hier privat",220017320,SPD,2
1028,becker_horst,"PStS i.R., Kreistagsmitglied Rhein-Sieg-Kreis und Stadtrat Lohmar",1106221621,Bündnis 90/Die Grünen,6
259,PeterAumer,#Bayer #Abgeordneter WK Regensburg / Ausschuss #Arbeit und #Soziales / #CSU,328260907,CSU,3
1601,EnricoKomning,Enrico Komning | AfD | Mitglied des Bundestages,7.81727720897892E+017,AfD,5
,,"AfD-Landtagsabgeordneter im Land Brandenburg



Vorsitzender im AfD-Stadtverband Frankfurt (O), stellv. AfD- Fraktionsvorsitzender in Frankfurt (O.)",,,5
738,HCBerndt,Bürger-Bewegung ins Parlament! Bürger-Bewegung in die AfD!| Landtagsabgeordneter in Brandenburg,1.02781870359166E+018,AfD,5
,,"Dr. Patrick Breyer, Europaabgeordneter/Member of the European Parliament @Piratenpartei & @EuropeanPirates. 



#JoinMastodon: @echo_pbreyer@digitalcourage.social",,,6
,,"Klaus Holetschek MdL (CSU), in Memmingen daheim, für Bayern Minister, im Allgäu verwurzelt.



#bayern #bayerngemeinsam



https://t.co/Hsx5xH96kN",,,3
1582,UliFreese,"Kreistagsabgeordneter SPN, ehem. Bundestagsabgeordneter (2013-21)",2317202160,SPD,2
1080,nico_steinbach,-Abgeordneter im Landtag Rheinland-Pfalz (WK Bitburg-Prüm)     -Landesgeschäftsführer der SGK Rheinland-Pfalz,1.05507258988913E+018,SPD,6
1656,JoachimWundrak,"Generalleutnant a. D., Stv. Vorsitzender im Arbeitskreis #Außenpolitik, Mitglied im Arbeitskreis #Verteidigung, Wahlkreis Friesland-#Wilhelmshaven-Wittmund",1.38998017803881E+018,AfD,6
,,"Ich bin Lena Kotré und Abgeordnete der AfD im Landtag Brandenburg.



Ihnen werde ich im Landtag eine starke Stimme geben!",,,5
720,HendrikjeKlein,"MdA, Sprecherin für #Personal #Verwaltung #Bürgerbeteiligung, direkt gewählt in #Lichtenberg #Friedrichsfelde #Weitlingkiez #Tierpark #Berlin natürlich links",27951819,DIE LINKE,0
712,Wollihood,Innen- und sportpolitischer Sprecher der AfD Fraktion im Abgeordnetenhaus von Berlin #AGH,53931562,AfD,5
86,S_Muenzenmaier,Stellv. AfD-Fraktionsvorsitzender | Ihr Abgeordneter aus Rheinland-Pfalz,8.63657872921256E+017,AfD,5
1127,johann_sandra,"Sandra | 36, Saarländerin, Christdemokratin, Landtagsabgeordnete & Lehrerin im Herzen |",29765631,CDU,3
,,"Abgeordneter der AfD im sächsischen Landtag. 







Haushalts- und Finanzpolitischer Sprecher







Vorsitz Auschuss Regionalentwicklung







Stadtrat in Dippoldiswalde",,,5
96,Rene_Springer,AfD | Brandenburg | Abgeordneter im Deutschen Bundestag | Arbeits- und sozialpolitischer Sprecher der AfD-Fraktion | stv. Mitglied im Auswärtigen Ausschuss,8.31521837965967E+017,AfD,5
708,burkarddregger,"Mensch, Deutscher, Europäer, Christdemokrat",198518653,CDU,3
,,"Twitter-Account des Ministeriums für #Umwelt, #Naturschutz und #Verkehr des Landes NRW (MUNV).



Impressum: https://t.co/vNrPDzOtOA",,,6
1150,ChMelcher,Direkt gewählt in #Leipzig #Leipzigmitte für den #Landtag und Bildungspolitik für @saxgruen #Sachsen #fff #wirsindmehr #unteilbar  #usedom,875210228,Bündnis 90/Die Grünen,1
,,"Mitglied des Berliner Abgeordnetenhauses -



AfD Fraktion - Rechtspolitischer Sprecher



Antikommunist - Nationalliberal - Patriot - Islamkritiker",,,5
,,Die SGP ist die deutsche Sektion des Internationalen Komitees der Vierten internationale (#ICFI). Wir veröffentlichen die World Socialist Web Site (https://t.co/g4gHoht0sq).,,,2
101,katrin_staffler,Mitglied des Deutschen Bundestages 🇩🇪 | Direkt gewählte Abgeordnete für den Wahlkreis FFB/DAH 💙🤍 | Bildung und Forschung 📚🔬,8.25019912083038E+017,CSU,6
,,"Professor für Verbraucherschutz



Mitglied des dt. Bundestages 2017-2021 



2015-2017 Sprecher AfD BW 



Bücher u.a.: ""Was von Deutschland übriggbleibt""; ""DEXIT"".",,,5
1557,AfdJens,"Mitglied des Landtags von MV, Agrarpolitischer Sprecher, Landesschatzmeister, Vorsitzender des AfD Kreisverbands VG, Mitglied des Kreistags VG",1.32327707862882E+018,AfD,5
1171,DetlefGurth,"Landesvorsitzender Mittelstands - und Wirtschaftsvereinigung MIT Sachsen-Anhalt, Landtagsabgeordneter Sachsen-Anhalt",1.17076325162877E+018,CDU,6
1556,SchmidtSchwerin,"AfD MdL aus Schwerin, Dipl.-Kfm., Finanzberater, Journalist",1.17356213006373E+018,AfD,5
,,"Marcus Spiegelberg | MdL von Sachsen-Anhalt | Direktkandidat aus Weißenfels | Stellv. Landesvorsitzender der JA Sachsen-Anhalt | 



Teamtweets markiert mit *",,,5
1187,robert_farle,Bis zum 06. Juni 2021 Parlamentarischer Geschäftsführer der AfD-Fraktion Sachsen-Anhalt | Bundestagsabgeordneter für den Wahlkreis Mansfeld,2958611710,AfD,5
1212,harms_lars,"Vorsitzender Südschleswigscher Wählerverband (SSW) im Schleswig-Holsteinischen Landtag - Politik, Nordfriesland, Friesland, Friesisch, Schleswig-Holstein, HSV.",3027936761,SSW,6
663,FrankHansel,"Geb. in Wiesbaden, aufgewachsen München, s. 1986 Berlin, v. 2013 bis 2023 Landesschatzmeister AfD Berlin, Mitglied AgH Berlin https://t.co/hy2InhMu7f",3326521251,AfD,5
189,TErndl,MdB CSU | Stv. Vorsitzender Auswärt. Ausschuss | Deputy Chair Foreign Affairs Committee | Sprecher für Internationales & Sicherheit @csu_bt | Stv. Präs. VdRBw,2192588903,CSU,3
,,🎗Seit 1946 : BESSER FÜR BAYERN .🎗,,,6
512,DrChristinaBaum,"von 2016-2021 für die AfD im Landtag BW. Wahlkreis 23, Main-Tauber. Jetzt Bundestagsabgeordnete der AfD. Landesgruppe Baden-Württemberg",9.55899832325701E+017,AfD,5
,,"AfD-MdL aus Thüringen.😀 



Sprecher für  Wohnungsbau und Verkehr



Fraktionschef AfD-Kreistagsfraktion ABG",,,5
,,"Wahlkreis #Marzahn 1 direkt gewonnen,



#AFD Fraktion im #AGH, Sprecher für Migration und Remigration,



LaVo Mitglied AfD Berlin







https://t.co/Zr3aljKX4f",,,5
1507,brunnersandra1,Bezirksvorsitzende @LinkePankow * MdA 2021-2023,8.03250600231285E+017,DIE LINKE,0
652,ineslinks,Soziale Gerechtigkeit muss auch gelebt werden.,7.23326711815627E+017,DIE LINKE,6
,,"Unternehmer, 59, Vorsitzender des Vereins 



Freunde der Staatsreparatur e.V. und



Stv. Vorsitzender des AfD-Bezirksverbandes Steglitz-Zehlendorf.",,,5
,,"Berufsschullehrer, Dozent in der Lehrerfortbildung / Fokus: Medieneinsatz, e-learning /



Freier Demokrat



Aktuell: Mitglied des Landtages von Sachsen-Anhalt",,,4
613,Weidenbusch_E,"Rechtsanwalt, der die Interessen der Menschen aus dem Landkreis München im Bayerischen Landtag vertritt (CSU)",152206321,CSU,3
527,NeseErikli,"MdL im Wahlkreis #Konstanz. stv. Fraktionsvorsitzende 🏛 Vorsitzende im Ausschuss für Wissenschaft, Forschung & Kunst. https://t.co/FcAircF8bU",701283276,Bündnis 90/Die Grünen,6
600,MaxDeisenhofer,"MdL Bayern, Sprecher für Sport, Medien, Digitale & Berufliche Bildung, #Grüne, Kreisrat, Löwenfan, Handballer, Optimist.",555860560,Bündnis 90/Die Grünen,1
1367,KathrinTarrico1,"Geboren wurde ich 1965 in Sachsen-Anhalt, habe Landwirtschaft studiert, war Teil der Friedlichen Revolution 1989 und bin heute mit Herz und Seele Liberale.",1.05371873282371E+018,FDP,4
1763,IrisNieland,stellvertretende Vorsitzende der AfD-Fraktion im Landtag Rheinland-Pfalz 🇩🇪,1.22932257077129E+018,AfD,5
1760,Tamara__Mueller,MdL in RLP - hier privat #Sozialdemokratin #Politik 📌 #Hunsrück #Mosel #Biologin #Molekularbiologie #Neuro🧠 #Klimaschutz 🌍 #Wissenschaft,1.21229132328113E+018,SPD,2
529,SabineWoelfle,"Mitglied des Landtags von Baden-Württemberg (2011-2021). Landesvorsitzende des Arbeiter-Samariter-Bund BW & Präsidentin des OBV, Systemische Moderatorin",206837572,SPD,6
1395,ThomasDietz_MdB,Deutscher Bundestag  ⚒Für unser Erzgebirge im Bundestag⚒ AfD,1117821932,AfD,5
1205,GeisslerJonas,JU Bezirksvorsitzender | Stadtrat | Kreisrat | #Kronach,3375072608,CSU,3
132,DorisAchelwilm,@dorisachelwilm@norden.social,2819278705,DIE LINKE,6
1211,linda_lobster,"grüne MdB aus Hamburg-Altona für Gesundheit 🩺, Verbraucher*innenschutz 🛒, Gleichstellung. Plus: Langstreckenläuferin🏃🏻‍♀️, Hummer-Sammlerin 🦞, Mutter 👩‍👧",7.96076739622291E+017,Bündnis 90/Die Grünen,1
1220,MalteKaufmann,Mitglied des Deutschen Bundestages | Unternehmer | Dipl.-Volkswirt | Vorstand AfD HD | Obmann der AfD-Fraktion im Wirtschaftsausschuss,97530120,AfD,5
179,TobiasMPeterka,"▫ Diplom-Jurist, Wirtschaftsjurist (Univ. Bayreuth) ▫ Mitglied des Bundestages ▫ Rechtsausschuss ▫ Bezirksvorsitzender AfD Oberfranken 🇩🇪",2296102620,AfD,5
1327,GruenerWinkler,"(he/him) Mitglied des Landtages RLP, Vorsitzender des Gesundheitsausschusses, Mitgl. im Kulturausschuss , MdB 2002-2013",1.23885256122006E+018,Bündnis 90/Die Grünen,6
77,Brehm_inNBGNord,Direkt gewählter Abgeordneter im Wahlkreis Nürnberg-Nord | Finanz- und haushaltspolitischer Sprecher der CSU im Deutschen Bundestag | Mitglied im CSU-Präsidium,9.02302932257293E+017,CSU,3
722,AndreasKalbitz,Das offizielle Twitter-Profil des Abgeordneten der AfD-Fraktion im Landtag Brandenburg.,9.69192366722028E+017,AfD,5
521,FabianGramling,🇩🇪 Bundestagsabgeordneter @cdu 🗂🦸 #Versorgungssicherheit 🔋 #Kreislauf ♻️ #Innovation 🚀 & Games 🎮 @vfb ⚪️🔴 Impressum 👇,7.38358276560151E+017,CDU,3
